Identifier	Character	Dialogue	Filename	Line Number	Ren'Py Script
doctor_day3_morning_captain_d8a5453d	captain	We should proceed with caution and search the house for the others.	game/scripts/doctor/Day 3/1_Morning/2a_captain.rpy	107	captain "[what]"
doctor_day3_morning_captain_1e5a8593	doctor	I was thinking the same.	game/scripts/doctor/Day 3/1_Morning/2a_captain.rpy	117	doctor "[what]"
doctor_day3_morning_captain_f6523f91		We search the manor methodically for some time.	game/scripts/doctor/Day 3/1_Morning/2a_captain.rpy	125	"[what]"
doctor_day3_morning_captain_ad356139		Room after room yields nothing, and we begin to lose hope.	game/scripts/doctor/Day 3/1_Morning/2a_captain.rpy	125	"[what]"
doctor_day3_morning_captain_6ae057eb		Then, as we descend the stairs to the entrance hall, we hear the faint sound of voices below.	game/scripts/doctor/Day 3/1_Morning/2a_captain.rpy	125	"[what]"
doctor_day3_morning_captain_07acb555	captain	Is anyone here?	game/scripts/doctor/Day 3/1_Morning/2a_captain.rpy	133	captain "[what]"
doctor_day3_morning_captain_89782300	lad	Captain Sinha, is that you?	game/scripts/doctor/Day 3/1_Morning/2a_captain.rpy	137	lad "[what]"
doctor_day3_morning_captain_bd42014d		We look down and spot Ted Harring and Amelia Baxter.	game/scripts/doctor/Day 3/1_Morning/2a_captain.rpy	141	"[what]"
doctor_day3_morning_captain_2189596c	captain	At last, living, breathing souls.	game/scripts/doctor/Day 3/1_Morning/2a_captain.rpy	145	captain "[what]"
doctor_day3_morning_captain_813a795e	captain	We were beginning to feel as though we were wandering a ghost house.	game/scripts/doctor/Day 3/1_Morning/2a_captain.rpy	145	captain "[what]"
doctor_day3_morning_captain_6fa23ef1	psychic	We feel the same.	game/scripts/doctor/Day 3/1_Morning/2a_captain.rpy	151	psychic "[what]"
doctor_day3_morning_captain_6c8ec3ee	psychic	You are the first people we have encountered all morning.	game/scripts/doctor/Day 3/1_Morning/2a_captain.rpy	151	psychic "[what]"
doctor_day3_morning_captain_85ae2cd0	psychic	I cannot understand where everyone else could have gone.	game/scripts/doctor/Day 3/1_Morning/2a_captain.rpy	151	psychic "[what]"
doctor_day3_morning_captain_dd008fdf	captain	Nor can we.	game/scripts/doctor/Day 3/1_Morning/2a_captain.rpy	159	captain "[what]"
doctor_day3_morning_captain_6b17c142	doctor	There is one place we have not checked.	game/scripts/doctor/Day 3/1_Morning/2a_captain.rpy	163	doctor "[what]"
doctor_day3_morning_captain_11441506	doctor	Miss Marsh's room.	game/scripts/doctor/Day 3/1_Morning/2a_captain.rpy	163	doctor "[what]"
doctor_day3_morning_captain_22d0faff	psychic	I knocked earlier.	game/scripts/doctor/Day 3/1_Morning/2a_captain.rpy	169	psychic "[what]"
doctor_day3_morning_captain_c5a0a4d3	psychic	There was no answer.	game/scripts/doctor/Day 3/1_Morning/2a_captain.rpy	169	psychic "[what]"
doctor_day3_morning_captain_f0195d34	psychic	I tried to enter, but it was locked.	game/scripts/doctor/Day 3/1_Morning/2a_captain.rpy	169	psychic "[what]"
doctor_day3_morning_captain_59a1ad4a	captain	Yes, we received no answer as well.	game/scripts/doctor/Day 3/1_Morning/2a_captain.rpy	177	captain "[what]"
doctor_day3_morning_captain_3d862a63	captain	I think it is time we check anyway.	game/scripts/doctor/Day 3/1_Morning/2a_captain.rpy	177	captain "[what]"
doctor_day3_morning_captain_402fb2f0		We all stand in front of Miss Marsh's room.	game/scripts/doctor/Day 3/1_Morning/2a_captain.rpy	187	"[what]"
doctor_day3_morning_captain_946fbb8b		Captain Sinha tests the handle.	game/scripts/doctor/Day 3/1_Morning/2a_captain.rpy	187	"[what]"
doctor_day3_morning_captain_e92bcaa7	captain	Locked.	game/scripts/doctor/Day 3/1_Morning/2a_captain.rpy	195	captain "[what]"
doctor_day3_morning_captain_51e70aed	captain	Miss Marsh?	game/scripts/doctor/Day 3/1_Morning/2a_captain.rpy	199	captain "[what]"
doctor_day3_morning_captain_e2c8af44	captain	Are you inside?	game/scripts/doctor/Day 3/1_Morning/2a_captain.rpy	199	captain "[what]"
doctor_day3_morning_captain_f8253610		There is no reply.	game/scripts/doctor/Day 3/1_Morning/2a_captain.rpy	205	"[what]"
doctor_day3_morning_captain_df995e52	captain	Doctor, Mister Harring,	game/scripts/doctor/Day 3/1_Morning/2a_captain.rpy	209	captain "[what]"
doctor_day3_morning_captain_122292fa	captain	I believe if the three of us shove together, the door will give way.	game/scripts/doctor/Day 3/1_Morning/2a_captain.rpy	209	captain "[what]"
doctor_day3_morning_captain_79c55656	psychic	Are you sure it is wise to do this?	game/scripts/doctor/Day 3/1_Morning/2a_captain.rpy	215	psychic "[what]"
doctor_day3_morning_captain_d69f779b	captain	I am afraid that under the circumstances, we have no other choice.	game/scripts/doctor/Day 3/1_Morning/2a_captain.rpy	219	captain "[what]"
doctor_day3_morning_captain_3e5aac63	psychic	Very well.	game/scripts/doctor/Day 3/1_Morning/2a_captain.rpy	223	psychic "[what]"
doctor_day3_morning_captain_4fe273a6	captain	Lads, on my command.	game/scripts/doctor/Day 3/1_Morning/2a_captain.rpy	227	captain "[what]"
doctor_day3_morning_captain_5142eab2	captain	One.	game/scripts/doctor/Day 3/1_Morning/2a_captain.rpy	227	captain "[what]"
doctor_day3_morning_captain_448b90c4	captain	Two.	game/scripts/doctor/Day 3/1_Morning/2a_captain.rpy	227	captain "[what]"
doctor_day3_morning_captain_837cb67e	captain	Three.	game/scripts/doctor/Day 3/1_Morning/2a_captain.rpy	227	captain "[what]"
doctor_day3_morning_captain_c968bcb3		The lock gives way and the door swings open.	game/scripts/doctor/Day 3/1_Morning/2a_captain.rpy	239	"[what]"
doctor_day3_morning_captain_937d6f48		We all enter the room.	game/scripts/doctor/Day 3/1_Morning/2a_captain.rpy	239	"[what]"
doctor_day3_morning_captain_91985a15	captain	There is nobody here.	game/scripts/doctor/Day 3/1_Morning/2a_captain.rpy	247	captain "[what]"
doctor_day3_morning_captain_ff351be0	lad	So she just vanished?	game/scripts/doctor/Day 3/1_Morning/2a_captain.rpy	251	lad "[what]"
doctor_day3_morning_captain_a5b56b52	lad	Along with half the house?	game/scripts/doctor/Day 3/1_Morning/2a_captain.rpy	251	lad "[what]"
doctor_day3_morning_captain_31e2ad4f	captain	It would appear so.	game/scripts/doctor/Day 3/1_Morning/2a_captain.rpy	257	captain "[what]"
doctor_day3_morning_captain_3138a626		A heavy silence settles over us.	game/scripts/doctor/Day 3/1_Morning/2a_captain.rpy	261	"[what]"
doctor_day3_morning_captain_fbdf887c	captain	I do not understand what is happening.	game/scripts/doctor/Day 3/1_Morning/2a_captain.rpy	265	captain "[what]"
doctor_day3_morning_captain_b4e44720	captain	We need to discuss this.	game/scripts/doctor/Day 3/1_Morning/2a_captain.rpy	265	captain "[what]"
doctor_day3_morning_captain_e418ad92	psychic	Of course.	game/scripts/doctor/Day 3/1_Morning/2a_captain.rpy	271	psychic "[what]"
doctor_day3_morning_captain_0b697bb5	psychic	Perhaps we should settle somewhere more comfortable, like the tea room?	game/scripts/doctor/Day 3/1_Morning/2a_captain.rpy	271	psychic "[what]"
doctor_day3_morning_captain_cf41912f	captain	A good idea.	game/scripts/doctor/Day 3/1_Morning/2a_captain.rpy	277	captain "[what]"
doctor_day3_morning_nurse_ee103d43		I wake up to the soft sound of someone entering the room.	game/scripts/doctor/Day 3/1_Morning/2b_nurse.rpy	5	"[what]"
doctor_day3_morning_nurse_040a045f		Miss Marsh is coming in.	game/scripts/doctor/Day 3/1_Morning/2b_nurse.rpy	5	"[what]"
doctor_day3_morning_nurse_7782c0cf	nurse	I've just come from the dinner room, it's empty.	game/scripts/doctor/Day 3/1_Morning/2b_nurse.rpy	11	nurse "[what]"
doctor_day3_morning_nurse_53819e76	nurse	In fact I didn't see anyone anywhere.	game/scripts/doctor/Day 3/1_Morning/2b_nurse.rpy	11	nurse "[what]"
doctor_day3_morning_nurse_cec52f18	nurse	No staff at all.	game/scripts/doctor/Day 3/1_Morning/2b_nurse.rpy	11	nurse "[what]"
doctor_day3_morning_nurse_c596c8e9	doctor	How is it possible?	game/scripts/doctor/Day 3/1_Morning/2b_nurse.rpy	19	doctor "[what]"
doctor_day3_morning_nurse_8e8c8a6a	doctor	Where could everyone have gone?	game/scripts/doctor/Day 3/1_Morning/2b_nurse.rpy	19	doctor "[what]"
doctor_day3_morning_nurse_e94e5bd0	doctor	That doesn't make sense.	game/scripts/doctor/Day 3/1_Morning/2b_nurse.rpy	19	doctor "[what]"
doctor_day3_morning_nurse_66d4a797	nurse	I don't know, but it is indeed very suspicious.	game/scripts/doctor/Day 3/1_Morning/2b_nurse.rpy	27	nurse "[what]"
doctor_day3_morning_nurse_d0ec64f0	nurse	We were right to be cautious, something weird is definitely happening here.	game/scripts/doctor/Day 3/1_Morning/2b_nurse.rpy	27	nurse "[what]"
doctor_day3_morning_nurse_be1871d1	doctor	But what should we do then?	game/scripts/doctor/Day 3/1_Morning/2b_nurse.rpy	33	doctor "[what]"
doctor_day3_morning_nurse_463e6a94	doctor	Should we...	game/scripts/doctor/Day 3/1_Morning/2b_nurse.rpy	33	doctor "[what]"
doctor_day3_morning_nurse_4447fb31	nurse	Shh. I hear someone coming.	game/scripts/doctor/Day 3/1_Morning/2b_nurse.rpy	39	nurse "[what]"
doctor_day3_morning_nurse_d160fe30		She puts her ear to the door.	game/scripts/doctor/Day 3/1_Morning/2b_nurse.rpy	43	"[what]"
doctor_day3_morning_nurse_ce21e34a		I get up quietly and join her.	game/scripts/doctor/Day 3/1_Morning/2b_nurse.rpy	43	"[what]"
doctor_day3_morning_nurse_3bb66186		We hear two people walking together, talking in low voices.	game/scripts/doctor/Day 3/1_Morning/2b_nurse.rpy	49	"[what]"
doctor_day3_morning_nurse_7f38c0c6		I recognise Ted Harring and Amelia Baxter.	game/scripts/doctor/Day 3/1_Morning/2b_nurse.rpy	49	"[what]"
doctor_day3_morning_nurse_15da032e		After they have passed, Rosalind Marsh confirms it.	game/scripts/doctor/Day 3/1_Morning/2b_nurse.rpy	49	"[what]"
doctor_day3_morning_nurse_daaf17b9	nurse	Ted Harring and Amelia Baxter.	game/scripts/doctor/Day 3/1_Morning/2b_nurse.rpy	57	nurse "[what]"
doctor_day3_morning_nurse_62b989b6	nurse	What are they doing here? There is no reason for them to pass by my door.	game/scripts/doctor/Day 3/1_Morning/2b_nurse.rpy	57	nurse "[what]"
doctor_day3_morning_nurse_35f82e07	nurse	I don't like this.	game/scripts/doctor/Day 3/1_Morning/2b_nurse.rpy	57	nurse "[what]"
doctor_day3_morning_nurse_c69cbf66	doctor	Maybe they're just looking for the staff.	game/scripts/doctor/Day 3/1_Morning/2b_nurse.rpy	65	doctor "[what]"
doctor_day3_morning_nurse_9dec8fe4	doctor	They must be as surprised as we are.	game/scripts/doctor/Day 3/1_Morning/2b_nurse.rpy	65	doctor "[what]"
doctor_day3_morning_nurse_35c41a22	nurse	Maybe, but I don't know.	game/scripts/doctor/Day 3/1_Morning/2b_nurse.rpy	71	nurse "[what]"
doctor_day3_morning_nurse_a7653fa9	nurse	It could be something else entirely.	game/scripts/doctor/Day 3/1_Morning/2b_nurse.rpy	71	nurse "[what]"
doctor_day3_morning_nurse_361a4610	nurse	I don't really trust those two.	game/scripts/doctor/Day 3/1_Morning/2b_nurse.rpy	71	nurse "[what]"
doctor_day3_morning_nurse_70da2519	nurse	I prefer if we avoided them at the moment.	game/scripts/doctor/Day 3/1_Morning/2b_nurse.rpy	71	nurse "[what]"
doctor_day3_morning_nurse_1f010fe9	doctor	If it helps keep your mind at ease, why not.	game/scripts/doctor/Day 3/1_Morning/2b_nurse.rpy	81	doctor "[what]"
doctor_day3_morning_nurse_ac822cf5	doctor	But what should we do instead?	game/scripts/doctor/Day 3/1_Morning/2b_nurse.rpy	81	doctor "[what]"
doctor_day3_morning_nurse_2dc3acc7	nurse	Well, we can't stay in this room.	game/scripts/doctor/Day 3/1_Morning/2b_nurse.rpy	87	nurse "[what]"
doctor_day3_morning_nurse_461a2f14	nurse	They might come looking here eventually.	game/scripts/doctor/Day 3/1_Morning/2b_nurse.rpy	87	nurse "[what]"
doctor_day3_morning_nurse_57238724	doctor	So what do you propose?	game/scripts/doctor/Day 3/1_Morning/2b_nurse.rpy	93	doctor "[what]"
doctor_day3_morning_nurse_00686240	nurse	I know a place where we can hide for a while until we know more.	game/scripts/doctor/Day 3/1_Morning/2b_nurse.rpy	97	nurse "[what]"
doctor_day3_morning_nurse_1b3b4d19	doctor	Very well. Where are we heading?	game/scripts/doctor/Day 3/1_Morning/2b_nurse.rpy	101	doctor "[what]"
doctor_day3_morning_nurse_c8658f6f	nurse	Come with me, I'll show you.	game/scripts/doctor/Day 3/1_Morning/2b_nurse.rpy	105	nurse "[what]"
doctor_day3_morning_nurse_0f439845		Without waiting for an answer she slightly opens the door and takes a peek outside.	game/scripts/doctor/Day 3/1_Morning/2b_nurse.rpy	109	"[what]"
doctor_day3_morning_nurse_16050653	nurse	The hallway is clear. Come with me.	game/scripts/doctor/Day 3/1_Morning/2b_nurse.rpy	113	nurse "[what]"
doctor_day3_morning_nurse_24990bbb	doctor	Fine.	game/scripts/doctor/Day 3/1_Morning/2b_nurse.rpy	117	doctor "[what]"
doctor_day3_morning_nurse_5cdab734		We make it only a few steps before we hear another set of footsteps.	game/scripts/doctor/Day 3/1_Morning/2b_nurse.rpy	123	"[what]"
doctor_day3_morning_nurse_332b6530		Miss Marsh pulls me into a narrow recess beside a service door.	game/scripts/doctor/Day 3/1_Morning/2b_nurse.rpy	123	"[what]"
doctor_day3_morning_nurse_9329fe09		I press my back against the cold wood, holding my breath.	game/scripts/doctor/Day 3/1_Morning/2b_nurse.rpy	123	"[what]"
doctor_day3_morning_nurse_9cf8b940		Captain Sinha appears in the corridor, moving with quiet purpose.	game/scripts/doctor/Day 3/1_Morning/2b_nurse.rpy	123	"[what]"
doctor_day3_morning_nurse_2ac73ae2		He pauses for a moment, as if listening, then continues on his way downstairs.	game/scripts/doctor/Day 3/1_Morning/2b_nurse.rpy	123	"[what]"
doctor_day3_morning_nurse_9066ea74		I glance at Miss Marsh.	game/scripts/doctor/Day 3/1_Morning/2b_nurse.rpy	123	"[what]"
doctor_day3_morning_nurse_d70c711c		She is perfectly still, her breathing shallow and controlled.	game/scripts/doctor/Day 3/1_Morning/2b_nurse.rpy	123	"[what]"
doctor_day3_morning_nurse_0114d827		She knows exactly how to make herself invisible.	game/scripts/doctor/Day 3/1_Morning/2b_nurse.rpy	123	"[what]"
doctor_day3_morning_nurse_ac44278c		It is impressive, and slightly unsettling.	game/scripts/doctor/Day 3/1_Morning/2b_nurse.rpy	123	"[what]"
doctor_day3_morning_nurse_a6cccc22		It feels like this is not the first time she has had to hide like this.	game/scripts/doctor/Day 3/1_Morning/2b_nurse.rpy	123	"[what]"
doctor_day3_morning_nurse_aeb9bf64		When the danger is over, she signals for me to follow her.	game/scripts/doctor/Day 3/1_Morning/2b_nurse.rpy	123	"[what]"
doctor_day3_morning_nurse_f5a856f5		We take a flight of stairs up to the attic.	game/scripts/doctor/Day 3/1_Morning/2b_nurse.rpy	123	"[what]"
doctor_day3_morning_nurse_a2263e90	nurse	Perfect. There is a room here where we will be comfortable.	game/scripts/doctor/Day 3/1_Morning/2b_nurse.rpy	151	nurse "[what]"
doctor_day3_morning_nurse_08bc5274	nurse	I don't think they would look here.	game/scripts/doctor/Day 3/1_Morning/2b_nurse.rpy	151	nurse "[what]"
doctor_day3_morning_nurse_deb86fbf		She unlocks the door next to us and goes in.	game/scripts/doctor/Day 3/1_Morning/2b_nurse.rpy	157	"[what]"
doctor_day3_morning_nurse_3fa6176c	nurse	Come on in, Doctor, it's empty.	game/scripts/doctor/Day 3/1_Morning/2b_nurse.rpy	163	nurse "[what]"
doctor_day3_morning_nurse_70c03490		I follow her, and she immediately closes the door behind me.	game/scripts/doctor/Day 3/1_Morning/2b_nurse.rpy	169	"[what]"
doctor_day3_morning_nurse_fce503c4	nurse	We should sit tight here for a bit.	game/scripts/doctor/Day 3/1_Morning/2b_nurse.rpy	175	nurse "[what]"
doctor_day3_morning_nurse_717b94a0	nurse	My guess is that they will try to look everywhere but here.	game/scripts/doctor/Day 3/1_Morning/2b_nurse.rpy	175	nurse "[what]"
doctor_day3_morning_nurse_aa198447	nurse	In a while, either they'll have found someone or realise we are the only ones left in the Manor.	game/scripts/doctor/Day 3/1_Morning/2b_nurse.rpy	175	nurse "[what]"
doctor_day3_morning_nurse_481240f1	nurse	We can go check again then.	game/scripts/doctor/Day 3/1_Morning/2b_nurse.rpy	175	nurse "[what]"
doctor_day3_morning_nurse_1ccfdb9d		She thought of everything. I don't think I would have acted that way on my own.	game/scripts/doctor/Day 3/1_Morning/2b_nurse.rpy	185	"[what]"
doctor_day3_morning_nurse_e9e15bbf		It's unsettling.	game/scripts/doctor/Day 3/1_Morning/2b_nurse.rpy	185	"[what]"
doctor_day3_morning_nurse_28cd4b0a	doctor	Excuse me, but how did you get the key to this room?	game/scripts/doctor/Day 3/1_Morning/2b_nurse.rpy	191	doctor "[what]"
doctor_day3_morning_nurse_3a4bc194	nurse	Oh, I found it in the main hall earlier this morning, on a table.	game/scripts/doctor/Day 3/1_Morning/2b_nurse.rpy	195	nurse "[what]"
doctor_day3_morning_nurse_2e2fa22c	nurse	It's a pass that opens all the doors in the mansion apparently.	game/scripts/doctor/Day 3/1_Morning/2b_nurse.rpy	195	nurse "[what]"
doctor_day3_morning_nurse_ffdbe0e8	nurse	Wherever he went, the butler didn't think he would need his key anymore.	game/scripts/doctor/Day 3/1_Morning/2b_nurse.rpy	195	nurse "[what]"
doctor_day3_morning_nurse_a860516e	doctor	Right, so he's probably gone for good then.	game/scripts/doctor/Day 3/1_Morning/2b_nurse.rpy	203	doctor "[what]"
